method,epsilon_px,class,source_path,example_path,clean_pred,clean_conf,adv_pred,adv_conf,mask_area
layercam_masked_pgd,0.25,A10,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A10\1040_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A10\01_1040_0_clean-A10_adv-A10.png,A10,1.000000,A10,0.999992,0.050178
layercam_masked_pgd,0.25,A10,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A10\1040_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A10\02_1040_1_clean-A10_adv-A10.png,A10,1.000000,A10,0.999998,0.044738
layercam_masked_pgd,0.25,A10,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A10\1040_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A10\03_1040_2_clean-A10_adv-A10.png,A10,1.000000,A10,1.000000,0.044189
layercam_masked_pgd,0.25,A10,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A10\1040_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A10\04_1040_3_clean-A10_adv-A10.png,A10,1.000000,A10,0.999997,0.049695
layercam_masked_pgd,0.25,A10,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A10\1057_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A10\05_1057_0_clean-A10_adv-A10.png,A10,0.999997,A10,0.992875,0.051613
layercam_masked_pgd,0.25,A10,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A10\1057_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A10\06_1057_1_clean-A10_adv-A10.png,A10,0.999982,A10,0.778919,0.051559
layercam_masked_pgd,0.25,A10,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A10\1057_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A10\07_1057_2_clean-A10_adv-A15.png,A10,0.999941,A15,0.776674,0.052396
layercam_masked_pgd,0.25,A10,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A10\1057_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A10\08_1057_3_clean-A10_adv-A10.png,A10,0.999981,A10,0.779382,0.053158
layercam_masked_pgd,0.25,A10,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A10\1057_4.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A10\09_1057_4_clean-A10_adv-A10.png,A10,1.000000,A10,0.999938,0.050467
layercam_masked_pgd,0.25,A10,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A10\1057_5.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A10\10_1057_5_clean-A10_adv-A10.png,A10,0.999789,A10,0.769708,0.051668
layercam_masked_pgd,0.25,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1057_6.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A11\01_1057_6_clean-A11_adv-A14.png,A11,0.578755,A14,0.929753,0.063880
layercam_masked_pgd,0.25,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1065_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A11\02_1065_0_clean-A11_adv-A11.png,A11,0.997459,A11,0.984963,0.047089
layercam_masked_pgd,0.25,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1065_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A11\03_1065_1_clean-A11_adv-A11.png,A11,0.946119,A11,0.452704,0.038365
layercam_masked_pgd,0.25,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1076_7.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A11\04_1076_7_clean-A11_adv-A11.png,A11,0.999800,A11,0.999408,0.059849
layercam_masked_pgd,0.25,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1076_8.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A11\05_1076_8_clean-A11_adv-A11.png,A11,0.999908,A11,0.999736,0.060143
layercam_masked_pgd,0.25,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1114_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A11\06_1114_1_clean-A11_adv-A11.png,A11,0.999794,A11,0.999579,0.057229
layercam_masked_pgd,0.25,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1117_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A11\07_1117_1_clean-A11_adv-A11.png,A11,0.999708,A11,0.999207,0.054005
layercam_masked_pgd,0.25,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1117_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A11\08_1117_2_clean-A11_adv-A11.png,A11,0.999697,A11,0.999201,0.053183
layercam_masked_pgd,0.25,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1117_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A11\09_1117_3_clean-A11_adv-A11.png,A11,0.999671,A11,0.998578,0.059750
layercam_masked_pgd,0.25,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1123_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A11\10_1123_0_clean-A11_adv-A11.png,A11,0.956760,A11,0.627556,0.053367
layercam_masked_pgd,0.25,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1012_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A12\01_1012_1_clean-A12_adv-A12.png,A12,0.999998,A12,0.999994,0.051389
layercam_masked_pgd,0.25,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1012_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A12\02_1012_2_clean-A12_adv-A12.png,A12,1.000000,A12,1.000000,0.057557
layercam_masked_pgd,0.25,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1012_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A12\03_1012_3_clean-A12_adv-A12.png,A12,0.999999,A12,0.999995,0.066062
layercam_masked_pgd,0.25,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1012_4.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A12\04_1012_4_clean-A12_adv-A12.png,A12,0.999971,A12,0.999887,0.053362
layercam_masked_pgd,0.25,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1015_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A12\05_1015_3_clean-A12_adv-A12.png,A12,0.997960,A12,0.965948,0.068001
layercam_masked_pgd,0.25,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1015_4.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A12\06_1015_4_clean-A12_adv-A12.png,A12,0.999933,A12,0.998579,0.095419
layercam_masked_pgd,0.25,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1015_5.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A12\07_1015_5_clean-A12_adv-A12.png,A12,0.999993,A12,0.999894,0.103730
layercam_masked_pgd,0.25,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1135_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A12\08_1135_3_clean-A12_adv-A12.png,A12,0.999969,A12,0.999721,0.056875
layercam_masked_pgd,0.25,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1135_4.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A12\09_1135_4_clean-A12_adv-A12.png,A12,0.999895,A12,0.999368,0.047498
layercam_masked_pgd,0.25,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1135_5.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A12\10_1135_5_clean-A12_adv-A12.png,A12,0.999989,A12,0.999830,0.055709
layercam_masked_pgd,0.25,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1014_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A13\01_1014_0_clean-A13_adv-A5.png,A13,0.996233,A5,0.811530,0.035983
layercam_masked_pgd,0.25,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1014_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A13\02_1014_1_clean-A13_adv-A5.png,A13,0.940221,A5,0.942721,0.037174
layercam_masked_pgd,0.25,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1014_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A13\03_1014_2_clean-A13_adv-A15.png,A13,0.792304,A15,0.884470,0.048529
layercam_masked_pgd,0.25,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1014_4.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A13\04_1014_4_clean-A13_adv-A5.png,A13,0.993504,A5,0.996830,0.046516
layercam_masked_pgd,0.25,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1014_6.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A13\05_1014_6_clean-A13_adv-A5.png,A13,0.859682,A5,0.999160,0.032406
layercam_masked_pgd,0.25,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1014_7.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A13\06_1014_7_clean-A13_adv-A5.png,A13,0.866594,A5,0.999997,0.051862
layercam_masked_pgd,0.25,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1032_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A13\07_1032_0_clean-A13_adv-A1.png,A13,0.849102,A1,0.959451,0.047553
layercam_masked_pgd,0.25,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1036_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A13\08_1036_0_clean-A13_adv-A5.png,A13,0.772036,A5,0.977800,0.044902
layercam_masked_pgd,0.25,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1036_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A13\09_1036_1_clean-A13_adv-A15.png,A13,0.967958,A15,0.973379,0.055664
layercam_masked_pgd,0.25,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1036_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A13\10_1036_3_clean-A13_adv-A15.png,A13,0.686143,A15,0.988104,0.049167
layercam_masked_pgd,0.25,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1019_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A14\01_1019_0_clean-A14_adv-A14.png,A14,1.000000,A14,0.999986,0.060328
layercam_masked_pgd,0.25,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1019_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A14\02_1019_1_clean-A14_adv-A14.png,A14,0.999985,A14,0.998842,0.088015
layercam_masked_pgd,0.25,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1019_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A14\03_1019_2_clean-A14_adv-A14.png,A14,0.999813,A14,0.737300,0.079151
layercam_masked_pgd,0.25,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1062_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A14\04_1062_2_clean-A14_adv-A4.png,A14,0.852466,A4,0.689528,0.041653
layercam_masked_pgd,0.25,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1065_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A14\05_1065_2_clean-A14_adv-A4.png,A14,0.999684,A4,0.851184,0.051419
layercam_masked_pgd,0.25,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1065_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A14\06_1065_3_clean-A14_adv-A8.png,A14,0.998776,A8,0.607578,0.044787
layercam_masked_pgd,0.25,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1071_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A14\07_1071_0_clean-A14_adv-A14.png,A14,0.999881,A14,0.982526,0.051892
layercam_masked_pgd,0.25,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1071_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A14\08_1071_1_clean-A14_adv-A14.png,A14,0.999983,A14,0.999324,0.050956
layercam_masked_pgd,0.25,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1076_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A14\09_1076_2_clean-A14_adv-A14.png,A14,0.999817,A14,0.942205,0.073202
layercam_masked_pgd,0.25,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1076_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A14\10_1076_3_clean-A14_adv-A14.png,A14,0.999964,A14,0.988361,0.047662
layercam_masked_pgd,0.25,A15,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A15\1006_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A15\01_1006_0_clean-A15_adv-A15.png,A15,1.000000,A15,0.998587,0.142578
layercam_masked_pgd,0.25,A15,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A15\1006_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A15\02_1006_1_clean-A15_adv-A15.png,A15,1.000000,A15,0.998898,0.111851
layercam_masked_pgd,0.25,A15,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A15\1026_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p25\layercam_masked_pgd\examples\A15\03_1026_0_clean-A15_adv-A12.png,A15,0.999994,A12,0.553355,0.123455
