method,epsilon_px,class,source_path,example_path,clean_pred,clean_conf,adv_pred,adv_conf,mask_area
standard_pgd,0.25,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1057_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A10\06_1057_1_clean-A10_adv-A15.png,A10,0.999799,A15,0.999835,1.000000
standard_pgd,0.25,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1057_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A10\07_1057_2_clean-A10_adv-A15.png,A10,0.997522,A15,0.999968,1.000000
standard_pgd,0.25,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1057_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A10\08_1057_3_clean-A10_adv-A15.png,A10,0.999478,A15,0.999911,1.000000
standard_pgd,0.25,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1057_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A10\09_1057_4_clean-A10_adv-A15.png,A10,1.000000,A15,0.993942,1.000000
standard_pgd,0.25,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1057_5.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A10\10_1057_5_clean-A10_adv-A15.png,A10,0.929925,A15,0.999942,1.000000
standard_pgd,0.25,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1057_6.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A11\01_1057_6_clean-A11_adv-A14.png,A11,0.992335,A14,0.972161,1.000000
standard_pgd,0.25,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1065_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A11\02_1065_0_clean-A11_adv-A14.png,A11,0.999728,A14,0.589985,1.000000
standard_pgd,0.25,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1065_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A11\03_1065_1_clean-A11_adv-A17.png,A11,0.950061,A17,0.999998,1.000000
standard_pgd,0.25,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1076_7.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A11\04_1076_7_clean-A11_adv-A11.png,A11,0.999937,A11,0.646453,1.000000
standard_pgd,0.25,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1076_8.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A11\05_1076_8_clean-A11_adv-A11.png,A11,0.999963,A11,0.920599,1.000000
standard_pgd,0.25,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1114_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A11\06_1114_1_clean-A11_adv-A11.png,A11,0.999858,A11,0.732382,1.000000
standard_pgd,0.25,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1117_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A11\07_1117_1_clean-A11_adv-A14.png,A11,0.999603,A14,0.817480,1.000000
standard_pgd,0.25,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1117_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A11\08_1117_2_clean-A11_adv-A14.png,A11,0.999903,A14,0.533911,1.000000
standard_pgd,0.25,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1117_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A11\09_1117_3_clean-A11_adv-A6.png,A11,0.999730,A6,0.963817,1.000000
standard_pgd,0.25,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1123_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A11\10_1123_0_clean-A11_adv-A7.png,A11,0.997898,A7,0.813281,1.000000
standard_pgd,0.25,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1012_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A12\01_1012_1_clean-A12_adv-A5.png,A12,0.999995,A5,0.910077,1.000000
standard_pgd,0.25,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1012_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A12\02_1012_2_clean-A12_adv-A12.png,A12,0.999998,A12,0.926794,1.000000
standard_pgd,0.25,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1012_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A12\03_1012_3_clean-A12_adv-A12.png,A12,0.999998,A12,0.868260,1.000000
standard_pgd,0.25,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1012_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A12\04_1012_4_clean-A12_adv-A12.png,A12,0.999984,A12,0.678685,1.000000
standard_pgd,0.25,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1015_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A12\05_1015_3_clean-A12_adv-A20.png,A12,0.999996,A20,0.577668,1.000000
standard_pgd,0.25,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1015_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A12\06_1015_4_clean-A12_adv-A1.png,A12,0.999990,A1,0.826949,1.000000
standard_pgd,0.25,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1015_5.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A12\07_1015_5_clean-A12_adv-A17.png,A12,1.000000,A17,0.784641,1.000000
standard_pgd,0.25,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1135_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A12\08_1135_3_clean-A12_adv-A12.png,A12,1.000000,A12,0.615390,1.000000
standard_pgd,0.25,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1135_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A12\09_1135_4_clean-A12_adv-A11.png,A12,0.999995,A11,0.999792,1.000000
standard_pgd,0.25,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1135_5.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A12\10_1135_5_clean-A12_adv-A11.png,A12,0.999999,A11,0.999706,1.000000
standard_pgd,0.25,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1014_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A13\01_1014_0_clean-A13_adv-A5.png,A13,0.961784,A5,1.000000,1.000000
standard_pgd,0.25,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1014_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A13\02_1014_1_clean-A13_adv-A5.png,A13,0.932968,A5,0.999996,1.000000
standard_pgd,0.25,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1014_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A13\03_1014_3_clean-A13_adv-A5.png,A13,0.986064,A5,0.999999,1.000000
standard_pgd,0.25,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1014_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A13\04_1014_4_clean-A13_adv-A5.png,A13,0.998753,A5,0.999912,1.000000
standard_pgd,0.25,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1014_5.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A13\05_1014_5_clean-A13_adv-A5.png,A13,0.851053,A5,0.999999,1.000000
standard_pgd,0.25,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1014_7.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A13\06_1014_7_clean-A13_adv-A5.png,A13,0.983875,A5,0.999998,1.000000
standard_pgd,0.25,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1032_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A13\07_1032_0_clean-A13_adv-A5.png,A13,0.994561,A5,0.999994,1.000000
standard_pgd,0.25,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1036_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A13\08_1036_0_clean-A13_adv-A15.png,A13,0.849136,A15,0.999918,1.000000
standard_pgd,0.25,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1036_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A13\09_1036_1_clean-A13_adv-A15.png,A13,0.986309,A15,0.999894,1.000000
standard_pgd,0.25,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1036_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A13\10_1036_2_clean-A13_adv-A5.png,A13,0.599698,A5,0.999986,1.000000
standard_pgd,0.25,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1019_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A14\01_1019_0_clean-A14_adv-A14.png,A14,0.999999,A14,0.517686,1.000000
standard_pgd,0.25,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1019_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A14\02_1019_1_clean-A14_adv-A8.png,A14,0.999977,A8,0.966019,1.000000
standard_pgd,0.25,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1019_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A14\03_1019_2_clean-A14_adv-A8.png,A14,0.999765,A8,0.997009,1.000000
standard_pgd,0.25,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1062_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A14\04_1062_2_clean-A14_adv-A4.png,A14,0.555337,A4,0.999153,1.000000
standard_pgd,0.25,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1065_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A14\05_1065_2_clean-A14_adv-A4.png,A14,0.993288,A4,1.000000,1.000000
standard_pgd,0.25,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1065_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A14\06_1065_3_clean-A14_adv-A8.png,A14,0.998555,A8,1.000000,1.000000
standard_pgd,0.25,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1065_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A14\07_1065_4_clean-A14_adv-A1.png,A14,0.983754,A1,0.999999,1.000000
standard_pgd,0.25,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1071_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A14\08_1071_0_clean-A14_adv-A11.png,A14,0.981180,A11,0.993938,1.000000
standard_pgd,0.25,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1071_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A14\09_1071_1_clean-A14_adv-A18.png,A14,0.999378,A18,0.991359,1.000000
standard_pgd,0.25,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1076_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A14\10_1076_2_clean-A14_adv-A18.png,A14,0.999911,A18,0.999995,1.000000
standard_pgd,0.25,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1006_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A15\01_1006_0_clean-A15_adv-A13.png,A15,0.999980,A13,0.957163,1.000000
standard_pgd,0.25,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1006_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A15\02_1006_1_clean-A15_adv-A13.png,A15,0.999921,A13,0.990701,1.000000
standard_pgd,0.25,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1026_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A15\03_1026_0_clean-A15_adv-A12.png,A15,0.999742,A12,0.999810,1.000000
standard_pgd,0.25,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1026_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A15\04_1026_1_clean-A15_adv-A10.png,A15,0.786288,A10,0.999828,1.000000
standard_pgd,0.25,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1026_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A15\05_1026_2_clean-A15_adv-A1.png,A15,0.485181,A1,1.000000,1.000000
standard_pgd,0.25,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1026_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A15\06_1026_3_clean-A15_adv-A1.png,A15,0.723825,A1,0.999999,1.000000
standard_pgd,0.25,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1026_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A15\07_1026_4_clean-A15_adv-A1.png,A15,0.864578,A1,0.999966,1.000000
standard_pgd,0.25,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1053_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A15\08_1053_0_clean-A15_adv-A5.png,A15,0.932796,A5,1.000000,1.000000
standard_pgd,0.25,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1053_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A15\09_1053_1_clean-A15_adv-A5.png,A15,0.999974,A5,0.999997,1.000000
standard_pgd,0.25,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1053_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A15\10_1053_2_clean-A15_adv-A5.png,A15,0.999846,A5,1.000000,1.000000
standard_pgd,0.25,A16,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A16\1007_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A16\01_1007_0_clean-A16_adv-A5.png,A16,0.924492,A5,0.999993,1.000000
standard_pgd,0.25,A16,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A16\1025_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A16\02_1025_0_clean-A16_adv-A1.png,A16,0.955345,A1,1.000000,1.000000
standard_pgd,0.25,A16,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A16\1025_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A16\03_1025_1_clean-A16_adv-A10.png,A16,0.580914,A10,0.999999,1.000000
standard_pgd,0.25,A16,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A16\1025_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A16\04_1025_2_clean-A16_adv-A10.png,A16,0.925076,A10,0.999998,1.000000
standard_pgd,0.25,A16,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A16\1025_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A16\05_1025_3_clean-A16_adv-A1.png,A16,0.999990,A1,1.000000,1.000000
standard_pgd,0.25,A16,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A16\1038_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p25\standard_pgd\examples\A16\06_1038_0_clean-A16_adv-A5.png,A16,0.937342,A5,0.999992,1.000000
