method,epsilon_px,class,source_path,example_path,clean_pred,clean_conf,adv_pred,adv_conf,mask_area
standard_pgd,0.5,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1117_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A11\08_1117_2_clean-A11_adv-A17.png,A11,0.999697,A17,1.000000,1.000000
standard_pgd,0.5,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1117_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A11\09_1117_3_clean-A11_adv-A17.png,A11,0.999671,A17,1.000000,1.000000
standard_pgd,0.5,A11,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A11\1123_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A11\10_1123_0_clean-A11_adv-A14.png,A11,0.956760,A14,1.000000,1.000000
standard_pgd,0.5,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1012_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A12\01_1012_1_clean-A12_adv-A6.png,A12,0.999998,A6,0.970729,1.000000
standard_pgd,0.5,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1012_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A12\02_1012_2_clean-A12_adv-A20.png,A12,1.000000,A20,0.999954,1.000000
standard_pgd,0.5,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1012_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A12\03_1012_3_clean-A12_adv-A20.png,A12,0.999999,A20,0.999944,1.000000
standard_pgd,0.5,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1012_4.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A12\04_1012_4_clean-A12_adv-A20.png,A12,0.999971,A20,0.999986,1.000000
standard_pgd,0.5,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1015_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A12\05_1015_3_clean-A12_adv-A20.png,A12,0.997960,A20,0.999980,1.000000
standard_pgd,0.5,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1015_4.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A12\06_1015_4_clean-A12_adv-A17.png,A12,0.999933,A17,0.969264,1.000000
standard_pgd,0.5,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1015_5.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A12\07_1015_5_clean-A12_adv-A20.png,A12,0.999993,A20,0.999970,1.000000
standard_pgd,0.5,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1135_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A12\08_1135_3_clean-A12_adv-A20.png,A12,0.999969,A20,0.999999,1.000000
standard_pgd,0.5,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1135_4.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A12\09_1135_4_clean-A12_adv-A6.png,A12,0.999895,A6,0.902666,1.000000
standard_pgd,0.5,A12,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A12\1135_5.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A12\10_1135_5_clean-A12_adv-A16.png,A12,0.999989,A16,1.000000,1.000000
standard_pgd,0.5,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1014_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A13\01_1014_0_clean-A13_adv-A5.png,A13,0.996233,A5,1.000000,1.000000
standard_pgd,0.5,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1014_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A13\02_1014_1_clean-A13_adv-A5.png,A13,0.940221,A5,1.000000,1.000000
standard_pgd,0.5,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1014_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A13\03_1014_2_clean-A13_adv-A10.png,A13,0.792304,A10,1.000000,1.000000
standard_pgd,0.5,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1014_4.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A13\04_1014_4_clean-A13_adv-A5.png,A13,0.993504,A5,1.000000,1.000000
standard_pgd,0.5,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1014_6.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A13\05_1014_6_clean-A13_adv-A5.png,A13,0.859682,A5,1.000000,1.000000
standard_pgd,0.5,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1014_7.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A13\06_1014_7_clean-A13_adv-A5.png,A13,0.866594,A5,1.000000,1.000000
standard_pgd,0.5,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1032_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A13\07_1032_0_clean-A13_adv-A1.png,A13,0.849102,A1,1.000000,1.000000
standard_pgd,0.5,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1036_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A13\08_1036_0_clean-A13_adv-A5.png,A13,0.772036,A5,1.000000,1.000000
standard_pgd,0.5,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1036_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A13\09_1036_1_clean-A13_adv-A15.png,A13,0.967958,A15,1.000000,1.000000
standard_pgd,0.5,A13,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A13\1036_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A13\10_1036_3_clean-A13_adv-A15.png,A13,0.686143,A15,1.000000,1.000000
standard_pgd,0.5,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1019_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A14\01_1019_0_clean-A14_adv-A4.png,A14,1.000000,A4,0.999997,1.000000
standard_pgd,0.5,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1019_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A14\02_1019_1_clean-A14_adv-A18.png,A14,0.999985,A18,0.999999,1.000000
standard_pgd,0.5,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1019_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A14\03_1019_2_clean-A14_adv-A18.png,A14,0.999813,A18,1.000000,1.000000
standard_pgd,0.5,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1062_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A14\04_1062_2_clean-A14_adv-A3.png,A14,0.852466,A3,1.000000,1.000000
standard_pgd,0.5,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1065_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A14\05_1065_2_clean-A14_adv-A4.png,A14,0.999684,A4,1.000000,1.000000
standard_pgd,0.5,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1065_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A14\06_1065_3_clean-A14_adv-A8.png,A14,0.998776,A8,1.000000,1.000000
standard_pgd,0.5,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1071_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A14\07_1071_0_clean-A14_adv-A4.png,A14,0.999881,A4,1.000000,1.000000
standard_pgd,0.5,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1071_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A14\08_1071_1_clean-A14_adv-A18.png,A14,0.999983,A18,0.999999,1.000000
standard_pgd,0.5,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1076_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A14\09_1076_2_clean-A14_adv-A18.png,A14,0.999817,A18,1.000000,1.000000
standard_pgd,0.5,A14,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A14\1076_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A14\10_1076_3_clean-A14_adv-A10.png,A14,0.999964,A10,1.000000,1.000000
standard_pgd,0.5,A15,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A15\1006_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A15\01_1006_0_clean-A15_adv-A5.png,A15,1.000000,A5,1.000000,1.000000
standard_pgd,0.5,A15,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A15\1006_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A15\02_1006_1_clean-A15_adv-A13.png,A15,1.000000,A13,1.000000,1.000000
standard_pgd,0.5,A15,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A15\1026_0.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A15\03_1026_0_clean-A15_adv-A12.png,A15,0.999994,A12,1.000000,1.000000
standard_pgd,0.5,A15,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A15\1026_1.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A15\04_1026_1_clean-A15_adv-A1.png,A15,0.982893,A1,1.000000,1.000000
standard_pgd,0.5,A15,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A15\1026_2.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A15\05_1026_2_clean-A15_adv-A1.png,A15,0.993468,A1,1.000000,1.000000
standard_pgd,0.5,A15,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\MAR20\Classification_Dataset\test\A15\1026_3.jpg,C:\Users\최병호\Desktop\과제\MAR20_Aircraft_Project\attacks\Adversarial_Attacks\proposed_efficientnetb0_se_mlp512_full_seed2\epsilon_0p5\standard_pgd\examples\A15\06_1026_3_clean-A15_adv-A1.png,A15,0.980046,A1,1.000000,1.000000
