method,epsilon_px,class,source_path,example_path,clean_pred,clean_conf,adv_pred,adv_conf,mask_area
layercam_masked_pgd,0.125,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1040_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A10\02_1040_1_clean-A10_adv-A10.png,A10,0.999999,A10,0.999997,0.046327
layercam_masked_pgd,0.125,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1040_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A10\03_1040_2_clean-A10_adv-A10.png,A10,1.000000,A10,1.000000,0.048096
layercam_masked_pgd,0.125,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1040_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A10\04_1040_3_clean-A10_adv-A10.png,A10,1.000000,A10,0.999999,0.047373
layercam_masked_pgd,0.125,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1057_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A10\05_1057_0_clean-A10_adv-A10.png,A10,0.999665,A10,0.994416,0.067482
layercam_masked_pgd,0.125,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1057_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A10\06_1057_1_clean-A10_adv-A10.png,A10,0.999799,A10,0.995308,0.064358
layercam_masked_pgd,0.125,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1057_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A10\07_1057_2_clean-A10_adv-A10.png,A10,0.997522,A10,0.919428,0.072749
layercam_masked_pgd,0.125,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1057_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A10\08_1057_3_clean-A10_adv-A10.png,A10,0.999478,A10,0.987678,0.068235
layercam_masked_pgd,0.125,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1057_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A10\09_1057_4_clean-A10_adv-A10.png,A10,1.000000,A10,1.000000,0.064259
layercam_masked_pgd,0.125,A10,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A10\1057_5.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A10\10_1057_5_clean-A10_adv-A15.png,A10,0.929925,A15,0.504194,0.071030
layercam_masked_pgd,0.125,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1057_6.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A11\01_1057_6_clean-A11_adv-A11.png,A11,0.992335,A11,0.980773,0.060084
layercam_masked_pgd,0.125,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1065_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A11\02_1065_0_clean-A11_adv-A11.png,A11,0.999728,A11,0.999432,0.053960
layercam_masked_pgd,0.125,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1065_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A11\03_1065_1_clean-A11_adv-A11.png,A11,0.950061,A11,0.503259,0.055824
layercam_masked_pgd,0.125,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1076_7.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A11\04_1076_7_clean-A11_adv-A11.png,A11,0.999937,A11,0.999896,0.056426
layercam_masked_pgd,0.125,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1076_8.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A11\05_1076_8_clean-A11_adv-A11.png,A11,0.999963,A11,0.999928,0.060652
layercam_masked_pgd,0.125,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1114_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A11\06_1114_1_clean-A11_adv-A11.png,A11,0.999858,A11,0.999780,0.064094
layercam_masked_pgd,0.125,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1117_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A11\07_1117_1_clean-A11_adv-A11.png,A11,0.999603,A11,0.999079,0.065390
layercam_masked_pgd,0.125,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1117_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A11\08_1117_2_clean-A11_adv-A11.png,A11,0.999903,A11,0.999800,0.063790
layercam_masked_pgd,0.125,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1117_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A11\09_1117_3_clean-A11_adv-A11.png,A11,0.999730,A11,0.999410,0.070771
layercam_masked_pgd,0.125,A11,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A11\1123_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A11\10_1123_0_clean-A11_adv-A11.png,A11,0.997898,A11,0.995374,0.067323
layercam_masked_pgd,0.125,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1012_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A12\01_1012_1_clean-A12_adv-A12.png,A12,0.999995,A12,0.999992,0.049720
layercam_masked_pgd,0.125,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1012_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A12\02_1012_2_clean-A12_adv-A12.png,A12,0.999998,A12,0.999997,0.045674
layercam_masked_pgd,0.125,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1012_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A12\03_1012_3_clean-A12_adv-A12.png,A12,0.999998,A12,0.999997,0.054623
layercam_masked_pgd,0.125,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1012_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A12\04_1012_4_clean-A12_adv-A12.png,A12,0.999984,A12,0.999975,0.041170
layercam_masked_pgd,0.125,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1015_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A12\05_1015_3_clean-A12_adv-A12.png,A12,0.999996,A12,0.999967,0.105877
layercam_masked_pgd,0.125,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1015_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A12\06_1015_4_clean-A12_adv-A12.png,A12,0.999990,A12,0.999972,0.095035
layercam_masked_pgd,0.125,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1015_5.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A12\07_1015_5_clean-A12_adv-A12.png,A12,1.000000,A12,1.000000,0.086590
layercam_masked_pgd,0.125,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1135_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A12\08_1135_3_clean-A12_adv-A12.png,A12,1.000000,A12,1.000000,0.062784
layercam_masked_pgd,0.125,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1135_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A12\09_1135_4_clean-A12_adv-A12.png,A12,0.999995,A12,0.999975,0.055898
layercam_masked_pgd,0.125,A12,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A12\1135_5.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A12\10_1135_5_clean-A12_adv-A12.png,A12,0.999999,A12,0.999992,0.060502
layercam_masked_pgd,0.125,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1014_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A13\01_1014_0_clean-A13_adv-A13.png,A13,0.961784,A13,0.552682,0.054872
layercam_masked_pgd,0.125,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1014_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A13\02_1014_1_clean-A13_adv-A13.png,A13,0.932968,A13,0.537339,0.054413
layercam_masked_pgd,0.125,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1014_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A13\03_1014_3_clean-A13_adv-A13.png,A13,0.986064,A13,0.803138,0.070646
layercam_masked_pgd,0.125,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1014_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A13\04_1014_4_clean-A13_adv-A13.png,A13,0.998753,A13,0.985033,0.052734
layercam_masked_pgd,0.125,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1014_5.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A13\05_1014_5_clean-A13_adv-A5.png,A13,0.851053,A5,0.759815,0.061797
layercam_masked_pgd,0.125,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1014_7.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A13\06_1014_7_clean-A13_adv-A13.png,A13,0.983875,A13,0.837884,0.049835
layercam_masked_pgd,0.125,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1032_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A13\07_1032_0_clean-A13_adv-A13.png,A13,0.994561,A13,0.946373,0.042431
layercam_masked_pgd,0.125,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1036_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A13\08_1036_0_clean-A13_adv-A15.png,A13,0.849136,A15,0.612657,0.062839
layercam_masked_pgd,0.125,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1036_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A13\09_1036_1_clean-A13_adv-A13.png,A13,0.986309,A13,0.869113,0.061683
layercam_masked_pgd,0.125,A13,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A13\1036_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A13\10_1036_2_clean-A13_adv-A5.png,A13,0.599698,A5,0.465923,0.072555
layercam_masked_pgd,0.125,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1019_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A14\01_1019_0_clean-A14_adv-A14.png,A14,0.999999,A14,0.999997,0.087607
layercam_masked_pgd,0.125,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1019_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A14\02_1019_1_clean-A14_adv-A14.png,A14,0.999977,A14,0.999907,0.105035
layercam_masked_pgd,0.125,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1019_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A14\03_1019_2_clean-A14_adv-A14.png,A14,0.999765,A14,0.998912,0.079605
layercam_masked_pgd,0.125,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1062_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A14\04_1062_2_clean-A14_adv-A8.png,A14,0.555337,A8,0.649546,0.076471
layercam_masked_pgd,0.125,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1065_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A14\05_1065_2_clean-A14_adv-A4.png,A14,0.993288,A4,0.518411,0.053786
layercam_masked_pgd,0.125,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1065_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A14\06_1065_3_clean-A14_adv-A14.png,A14,0.998555,A14,0.946716,0.066282
layercam_masked_pgd,0.125,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1065_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A14\07_1065_4_clean-A14_adv-A1.png,A14,0.983754,A1,0.793010,0.086999
layercam_masked_pgd,0.125,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1071_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A14\08_1071_0_clean-A14_adv-A14.png,A14,0.981180,A14,0.948777,0.047852
layercam_masked_pgd,0.125,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1071_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A14\09_1071_1_clean-A14_adv-A14.png,A14,0.999378,A14,0.998109,0.051728
layercam_masked_pgd,0.125,A14,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A14\1076_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A14\10_1076_2_clean-A14_adv-A14.png,A14,0.999911,A14,0.998982,0.071174
layercam_masked_pgd,0.125,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1006_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A15\01_1006_0_clean-A15_adv-A15.png,A15,0.999980,A15,0.999840,0.142977
layercam_masked_pgd,0.125,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1006_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A15\02_1006_1_clean-A15_adv-A15.png,A15,0.999921,A15,0.999414,0.140102
layercam_masked_pgd,0.125,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1026_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A15\03_1026_0_clean-A15_adv-A15.png,A15,0.999742,A15,0.998374,0.073760
layercam_masked_pgd,0.125,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1026_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A15\04_1026_1_clean-A15_adv-A10.png,A15,0.786288,A10,0.792680,0.086401
layercam_masked_pgd,0.125,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1026_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A15\05_1026_2_clean-A15_adv-A1.png,A15,0.485181,A1,0.987109,0.108667
layercam_masked_pgd,0.125,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1026_3.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A15\06_1026_3_clean-A15_adv-A12.png,A15,0.723825,A12,0.290824,0.049122
layercam_masked_pgd,0.125,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1026_4.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A15\07_1026_4_clean-A15_adv-A10.png,A15,0.864578,A10,0.309338,0.078847
layercam_masked_pgd,0.125,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1053_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A15\08_1053_0_clean-A15_adv-A5.png,A15,0.932796,A5,0.853030,0.129698
layercam_masked_pgd,0.125,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1053_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A15\09_1053_1_clean-A15_adv-A15.png,A15,0.999974,A15,0.999752,0.126091
layercam_masked_pgd,0.125,A15,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A15\1053_2.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A15\10_1053_2_clean-A15_adv-A15.png,A15,0.999846,A15,0.995743,0.142229
layercam_masked_pgd,0.125,A16,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A16\1007_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A16\01_1007_0_clean-A16_adv-A5.png,A16,0.924492,A5,0.615582,0.103974
layercam_masked_pgd,0.125,A16,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A16\1025_0.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A16\02_1025_0_clean-A16_adv-A16.png,A16,0.955345,A16,0.456694,0.054807
layercam_masked_pgd,0.125,A16,c:\Users\ryan5\Desktop\BBB\MAR20\Classification_Dataset\test\A16\1025_1.jpg,c:\Users\ryan5\Desktop\BBB\Evaluate_models\Adversarial_Attacks\efficientnetb0_pretrained_seed4\epsilon_0p125\layercam_masked_pgd\examples\A16\03_1025_1_clean-A16_adv-A13.png,A16,0.580914,A13,0.567742,0.050851
